chr_window	start	stop	ADref	ADalt	DP	nbSNP_Aref	nbSNP_Aalt	tot_snps
Chr5_4774	23865001	23875000	189	0	189	33	0	33
Chr5_4775	23870001	23880000	124	0	124	19	0	19
Chr5_4776	23875001	23885000	77	0	77	13	0	13
Chr5_4777	23880001	23890000	123	0	123	21	0	21
Chr5_4778	23885001	23895000	121	0	121	22	0	22
Chr5_4779	23890001	23900000	150	0	150	28	0	28
Chr5_4780	23895001	23905000	217	0	217	39	0	39
Chr5_4781	23900001	23910000	541	0	541	101	0	101
Chr5_4782	23905001	23915000	814	0	814	131	0	131
Chr5_4783	23910001	23920000	482	0	482	61	0	61
Chr5_4784	23915001	23925000	152	0	152	21	0	21
Chr5_4785	23920001	23930000	93	0	93	13	0	13
Chr5_4786	23925001	23935000	82	0	82	9	0	9
Chr5_4787	23930001	23940000	82	0	82	11	0	11
Chr5_4788	23935001	23945000	152	0	152	24	0	24
Chr5_4789	23940001	23950000	200	0	200	32	0	32
Chr5_4790	23945001	23955000	188	0	188	25	0	25
Chr5_4791	23950001	23960000	105	0	105	14	0	14
Chr5_4792	23955001	23965000	43	0	43	12	0	12
Chr5_4793	23960001	23970000	85	0	85	16	0	16
Chr5_4794	23965001	23975000	76	0	76	10	0	10
Chr5_4795	23970001	23980000	169	1	170	39	1	40
Chr5_4796	23975001	23985000	418	2	420	82	2	83
Chr5_4797	23980001	23990000	340	1	341	61	1	61
Chr5_4798	23985001	23995000	573	0	573	82	0	82
Chr5_4799	23990001	24000000	601	0	601	76	0	76
Chr5_4800	23995001	24005000	141	0	141	19	0	19
Chr5_4801	24000001	24010000	75	0	75	14	0	14
Chr5_4802	24005001	24015000	298	0	298	45	0	45
Chr5_4803	24010001	24020000	362	0	362	62	0	62
Chr5_4804	24015001	24025000	104	0	104	23	0	23
Chr5_4805	24020001	24030000	86	20	106	8	7	8
Chr5_4806	24025001	24035000	86	20	106	8	7	8
Chr5_4807	24030001	24040000	98	0	98	15	0	15
Chr5_4808	24035001	24045000	343	0	343	55	0	55
Chr5_4809	24040001	24050000	546	1	547	91	1	91
Chr5_4810	24045001	24055000	701	3	704	122	3	122
Chr5_4811	24050001	24060000	492	3	495	89	3	89
Chr5_4812	24055001	24065000	198	1	199	47	1	47
Chr5_4813	24060001	24070000	392	0	392	77	0	77
Chr5_4814	24065001	24075000	582	0	582	91	0	91
Chr5_4815	24070001	24080000	352	0	352	52	0	52
Chr5_4816	24075001	24085000	85	0	85	13	0	13
Chr5_4817	24080001	24090000	333	0	333	46	0	46
Chr5_4818	24085001	24095000	383	0	383	54	0	54
Chr5_4819	24090001	24100000	103	0	103	22	0	22
Chr5_4820	24095001	24105000	117	0	117	23	0	23
Chr5_4821	24100001	24110000	111	0	111	16	0	16
Chr5_4822	24105001	24115000	88	0	88	14	0	14
Chr5_4823	24110001	24120000	99	0	99	20	0	20
Chr5_4824	24115001	24125000	64	0	64	15	0	15
Chr5_4825	24120001	24130000	267	99	366	38	29	38
Chr5_4826	24125001	24135000	563	214	777	81	60	81
Chr5_4827	24130001	24140000	382	115	497	56	31	56
Chr5_4828	24135001	24145000	94	0	94	12	0	12
Chr5_4829	24140001	24150000	180	1	181	34	1	34
Chr5_4830	24145001	24155000	215	1	216	38	1	38
Chr5_4831	24150001	24160000	220	0	220	28	0	28
Chr5_4832	24155001	24165000	280	0	280	40	0	40
Chr5_4833	24160001	24170000	243	0	243	35	0	35
Chr5_4834	24165001	24175000	117	0	117	18	0	18
Chr5_4835	24170001	24180000	48	0	48	10	0	10
Chr5_4836	24175001	24185000	64	0	64	11	0	11
Chr5_4837	24180001	24190000	54	0	54	9	0	9
Chr5_4838	24185001	24195000	71	0	71	15	0	15
Chr5_4839	24190001	24200000	96	0	96	19	0	19
Chr5_4840	24195001	24205000	94	0	94	17	0	17
Chr5_4841	24200001	24210000	145	0	145	30	0	30
Chr5_4842	24205001	24215000	517	0	517	81	0	81
Chr5_4843	24210001	24220000	468	0	468	68	0	68
Chr5_4844	24215001	24225000	91	0	91	14	0	14
Chr5_4845	24220001	24230000	80	0	80	11	0	11
Chr5_4846	24225001	24235000	56	0	56	7	0	7
Chr5_4847	24230001	24240000	83	0	83	15	0	15
Chr5_4848	24235001	24245000	361	0	361	35	0	35
Chr5_4849	24240001	24250000	413	0	413	46	0	46
Chr5_4850	24245001	24255000	205	0	205	41	0	41
Chr5_4851	24250001	24260000	115	0	115	25	0	25
Chr5_4852	24255001	24265000	70	0	70	14	0	14
Chr5_4853	24260001	24270000	79	0	79	14	0	14
Chr5_4854	24265001	24275000	126	0	126	27	0	27
Chr5_4855	24270001	24280000	379	0	379	58	0	58
Chr5_4856	24275001	24285000	353	0	353	47	0	47
Chr5_4857	24280001	24290000	153	0	153	22	0	22
Chr5_4858	24285001	24295000	450	0	450	61	0	61
Chr5_4859	24290001	24300000	411	1	412	57	1	57
Chr5_4860	24295001	24305000	75	1	76	13	1	13
Chr5_4861	24300001	24310000	105	2	107	18	2	18
Chr5_4862	24305001	24315000	155	2	157	29	2	29
Chr5_4863	24310001	24320000	120	0	120	21	0	21
Chr5_4864	24315001	24325000	87	0	87	14	0	14
Chr5_4865	24320001	24330000	75	0	75	12	0	12
Chr5_4866	24325001	24335000	70	0	70	15	0	15
Chr5_4867	24330001	24340000	49	0	49	14	0	14
Chr5_4868	24335001	24345000	43	0	43	10	0	10
Chr5_4869	24340001	24350000	61	0	61	13	0	13
Chr5_4870	24345001	24355000	87	0	87	15	0	15
Chr5_4871	24350001	24360000	80	1	81	13	1	13
Chr5_4872	24355001	24365000	57	1	58	10	1	10
Chr5_4873	24360001	24370000	72	0	72	10	0	10
Chr5_4874	24365001	24375000	73	0	73	12	0	12
Chr5_4875	24370001	24380000	113	0	113	19	0	19
Chr5_4876	24375001	24385000	191	1	192	32	1	32
Chr5_4877	24380001	24390000	281	1	282	47	1	47
Chr5_4878	24385001	24395000	247	0	247	37	0	37
Chr5_4879	24390001	24400000	123	0	123	17	0	17
Chr5_4880	24395001	24405000	95	0	95	16	0	16
Chr5_4881	24400001	24410000	100	0	100	16	0	16
Chr5_4882	24405001	24415000	111	0	111	15	0	15
Chr5_4883	24410001	24420000	140	0	140	18	0	18
Chr5_4884	24415001	24425000	153	0	153	22	0	22
Chr5_4885	24420001	24430000	99	0	99	16	0	16
Chr5_4886	24425001	24435000	47	0	47	9	0	9
Chr5_4887	24430001	24440000	58	0	58	14	0	14
Chr5_4888	24435001	24445000	66	0	66	14	0	14
Chr5_4889	24440001	24450000	59	0	59	11	0	11
Chr5_4890	24445001	24455000	61	0	61	12	0	12
Chr5_4891	24450001	24460000	114	0	114	20	0	20
Chr5_4892	24455001	24465000	182	0	182	30	0	30
Chr5_4893	24460001	24470000	152	2	154	28	2	28
Chr5_4894	24465001	24475000	70	2	72	15	2	15
Chr5_4895	24470001	24480000	45	0	45	8	0	8
Chr5_4896	24475001	24485000	33	0	33	6	0	6
Chr5_4897	24480001	24490000	3	0	3	1	0	1
Chr5_4898	24485001	24495000	121	0	121	20	0	20
Chr5_4899	24490001	24500000	214	0	214	40	0	40
Chr5_4900	24495001	24505000	111	0	111	23	0	23
Chr5_4901	24500001	24510000	31	0	31	6	0	6
Chr5_4902	24505001	24515000	28	0	28	6	0	6
Chr5_4903	24510001	24520000	22	0	22	5	0	5
Chr5_4904	24515001	24525000	44	0	44	8	0	8
Chr5_4905	24520001	24530000	67	0	67	12	0	12
Chr5_4906	24525001	24535000	129	0	129	18	0	18
Chr5_4907	24530001	24540000	108	0	108	15	0	15
Chr5_4908	24535001	24545000	40	0	40	7	0	7
Chr5_4909	24540001	24550000	60	0	60	8	0	8
Chr5_4910	24545001	24555000	39	0	39	7	0	7
Chr5_4911	24550001	24560000	50	0	50	10	0	10
Chr5_4912	24555001	24565000	53	0	53	10	0	10
Chr5_4913	24560001	24570000	58	0	58	9	0	9
Chr5_4914	24565001	24575000	74	0	74	11	0	11
Chr5_4915	24570001	24580000	103	1	104	19	1	19
Chr5_4916	24575001	24585000	100	1	101	18	1	18
Chr5_4917	24580001	24590000	47	0	47	9	0	9
Chr5_4918	24585001	24595000	33	0	33	7	0	7
Chr5_4919	24590001	24600000	42	0	42	7	0	7
Chr5_4920	24595001	24605000	44	0	44	7	0	7
Chr5_4921	24600001	24610000	30	0	30	6	0	6
Chr5_4922	24605001	24615000	77	0	77	14	0	14
Chr5_4923	24610001	24620000	107	0	107	23	0	23
Chr5_4924	24615001	24625000	119	0	119	26	0	26
Chr5_4925	24620001	24630000	90	0	90	17	0	17
Chr5_4926	24625001	24635000	74	0	74	13	0	13
Chr5_4927	24630001	24640000	87	0	87	17	0	17
Chr5_4928	24635001	24645000	101	0	101	17	0	17
Chr5_4929	24640001	24650000	168	1	169	29	1	29
Chr5_4930	24645001	24655000	136	1	137	24	1	24
Chr5_4931	24650001	24660000	236	1	237	40	1	40
Chr5_4932	24655001	24665000	457	1	458	80	1	80
Chr5_4933	24660001	24670000	344	0	344	58	0	58
Chr5_4934	24665001	24675000	90	0	90	15	0	15
Chr5_4935	24670001	24680000	18	0	18	3	0	3
Chr5_4936	24675001	24685000	159	1	160	27	1	27
Chr5_4937	24680001	24690000	263	1	264	40	1	40
Chr5_4938	24685001	24695000	177	0	177	22	0	22
Chr5_4939	24690001	24700000	151	1	152	24	1	24
Chr5_4940	24695001	24705000	134	1	135	24	1	24
Chr5_4941	24700001	24710000	116	1	117	14	1	14
Chr5_4942	24705001	24715000	212	1	213	27	1	27
Chr5_4943	24710001	24720000	179	1	180	28	1	28
Chr5_4944	24715001	24725000	150	1	151	26	1	26
Chr5_4945	24720001	24730000	143	0	143	24	0	24
Chr5_4946	24725001	24735000	169	0	169	22	0	22
Chr5_4947	24730001	24740000	264	0	264	44	0	44
Chr5_4948	24735001	24745000	178	0	178	36	0	36
Chr5_4949	24740001	24750000	59	0	59	10	0	10
Chr5_4950	24745001	24755000	24	0	24	5	0	5
Chr5_4951	24750001	24760000	43	0	43	7	0	7
Chr5_4952	24755001	24765000	70	0	70	12	0	12
Chr5_4953	24760001	24770000	70	0	70	12	0	12
Chr5_4954	24765001	24775000	108	0	108	17	0	17
Chr5_4955	24770001	24780000	182	0	182	37	0	37
Chr5_4956	24775001	24785000	133	0	133	29	0	29
Chr5_4957	24780001	24790000	120	0	120	16	0	16
Chr5_4958	24785001	24795000	138	0	138	21	0	21
Chr5_4959	24790001	24800000	96	0	96	17	0	17
Chr5_4960	24795001	24805000	111	1	112	18	1	18
Chr5_4961	24800001	24810000	92	2	94	18	2	18
Chr5_4962	24805001	24815000	93	1	94	19	1	19
Chr5_4963	24810001	24820000	173	0	173	36	0	36
Chr5_4964	24815001	24825000	179	0	179	35	0	35
Chr5_4965	24820001	24830000	94	0	94	18	0	18
Chr5_4966	24825001	24835000	28	0	28	8	0	8
Chr5_4967	24830001	24840000	18	0	18	3	0	3
Chr5_4968	24835001	24845000	51	0	51	8	0	8
Chr5_4969	24840001	24850000	46	0	46	7	0	7
Chr5_4970	24845001	24855000	14	1	15	2	1	2
Chr5_4971	24850001	24860000	33	2	35	5	2	5
Chr5_4972	24855001	24865000	63	1	64	13	1	13
Chr5_4973	24860001	24870000	58	0	58	13	0	13
Chr5_4974	24865001	24875000	52	0	52	10	0	10
Chr5_4975	24870001	24880000	36	0	36	7	0	7
Chr5_4976	24875001	24885000	5	0	5	1	0	1
Chr5_4977	24880001	24890000	59	0	59	7	0	7
Chr5_4978	24885001	24895000	92	0	92	11	0	11
Chr5_4979	24890001	24900000	47	0	47	7	0	7
Chr5_4980	24895001	24905000	47	0	47	8	0	8
Chr5_4981	24900001	24910000	78	0	78	16	0	16
Chr5_4982	24905001	24915000	80	0	80	16	0	16
Chr5_4983	24910001	24920000	61	0	61	9	0	9
Chr5_4984	24915001	24925000	76	0	76	14	0	14
Chr5_4985	24920001	24930000	107	0	107	18	0	18
Chr5_4986	24925001	24935000	116	0	116	20	0	20
Chr5_4987	24930001	24940000	96	0	96	19	0	19
Chr5_4988	24935001	24945000	98	0	98	18	0	18
Chr5_4989	24940001	24950000	143	0	143	23	0	23
Chr5_4990	24945001	24955000	159	1	160	25	1	25
Chr5_4991	24950001	24960000	238	1	239	37	1	37
Chr5_4992	24955001	24965000	220	0	220	36	0	36
Chr5_4993	24960001	24970000	243	0	243	31	0	31
Chr5_4994	24965001	24975000	239	0	239	26	0	26
Chr5_4995	24970001	24980000	133	0	133	17	0	17
Chr5_4996	24975001	24985000	122	0	122	15	0	15
Chr5_4997	24980001	24990000	242	0	242	40	0	40
Chr5_4998	24985001	24995000	225	0	225	39	0	39
Chr5_4999	24990001	25000000	80	0	80	14	0	14
Chr5_5000	24995001	25005000	72	0	72	14	0	14
Chr5_5001	25000001	25010000	46	0	46	8	0	8
Chr5_5002	25005001	25015000	100	0	100	17	0	17
Chr5_5003	25010001	25020000	132	0	132	20	0	20
Chr5_5004	25015001	25025000	87	0	87	12	0	12
Chr5_5005	25020001	25030000	50	0	50	8	0	8
Chr5_5006	25025001	25035000	165	0	165	20	0	20
Chr5_5007	25030001	25040000	413	3	416	62	3	62
Chr5_5008	25035001	25045000	311	3	314	51	3	51
Chr5_5009	25040001	25050000	100	0	100	17	0	17
Chr5_5010	25045001	25055000	82	0	82	16	0	16
Chr5_5011	25050001	25060000	84	0	84	14	0	14
Chr5_5012	25055001	25065000	96	0	96	13	0	13
Chr5_5013	25060001	25070000	105	0	105	12	0	12
Chr5_5014	25065001	25075000	158	0	158	24	0	24
Chr5_5015	25070001	25080000	117	0	117	22	0	22
Chr5_5016	25075001	25085000	79	0	79	12	0	12
Chr5_5017	25080001	25090000	125	0	125	20	0	20
Chr5_5018	25085001	25095000	189	0	189	31	0	31
Chr5_5019	25090001	25100000	150	0	150	26	0	26
Chr5_5020	25095001	25105000	44	0	44	10	0	10
Chr5_5021	25100001	25110000	8	0	8	1	0	1
Chr5_5022	25105001	25115000	0	0	0	0	0	0
Chr5_5023	25110001	25120000	0	0	0	0	0	0
Chr5_5024	25115001	25125000	0	0	0	0	0	0
Chr5_5025	25120001	25130000	15	0	15	2	0	2
Chr5_5026	25125001	25135000	15	0	15	2	0	2
Chr5_5027	25130001	25140000	86	0	86	13	0	13
Chr5_5028	25135001	25145000	113	0	113	16	0	16
Chr5_5029	25140001	25150000	149	1	150	18	1	18
Chr5_5030	25145001	25155000	197	1	198	27	1	27
Chr5_5031	25150001	25160000	97	0	97	15	0	15
Chr5_5032	25155001	25165000	22	0	22	3	0	3
Chr5_5033	25160001	25170000	5	0	5	1	0	1
Chr5_5034	25165001	25175000	75	0	75	13	0	13
Chr5_5035	25170001	25180000	165	0	165	26	0	26
Chr5_5036	25175001	25185000	182	0	182	28	0	28
Chr5_5037	25180001	25190000	154	0	154	28	0	28
Chr5_5038	25185001	25195000	159	0	159	25	0	25
Chr5_5039	25190001	25200000	388	0	388	49	0	49
Chr5_5040	25195001	25205000	344	0	344	42	0	42
Chr5_5041	25200001	25210000	125	0	125	16	0	16
Chr5_5042	25205001	25215000	247	1	248	43	1	43
Chr5_5043	25210001	25220000	414	1	415	88	1	88
Chr5_5044	25215001	25225000	473	15	488	96	6	96
Chr5_5045	25220001	25230000	259	15	274	46	6	46
Chr5_5046	25225001	25235000	110	0	110	16	0	16
Chr5_5047	25230001	25240000	167	0	167	21	0	21
Chr5_5048	25235001	25245000	386	0	386	65	0	65
Chr5_5049	25240001	25250000	319	0	319	57	0	57
Chr5_5050	25245001	25255000	36	0	36	7	0	7
Chr5_5051	25250001	25260000	33	0	33	8	0	8
Chr5_5052	25255001	25265000	78	7	85	15	3	15
Chr5_5053	25260001	25270000	116	7	123	18	3	18
Chr5_5054	25265001	25275000	119	0	119	16	0	16
Chr5_5055	25270001	25280000	399	1	400	75	1	76
Chr5_5056	25275001	25285000	674	1	675	141	1	142
Chr5_5057	25280001	25290000	850	4	854	163	4	163
Chr5_5058	25285001	25295000	694	4	698	113	4	113
Chr5_5059	25290001	25300000	238	0	238	31	0	31
Chr5_5060	25295001	25305000	295	0	295	36	0	36
Chr5_5061	25300001	25310000	437	0	437	52	0	52
Chr5_5062	25305001	25315000	409	0	409	41	0	41
Chr5_5063	25310001	25320000	254	0	254	27	0	27
Chr5_5064	25315001	25325000	77	0	77	20	0	20
Chr5_5065	25320001	25330000	80	0	80	21	0	21
Chr5_5066	25325001	25335000	216	0	216	45	0	45
Chr5_5067	25330001	25340000	301	0	301	50	0	50
Chr5_5068	25335001	25345000	298	0	298	38	0	38
Chr5_5069	25340001	25350000	214	0	214	30	0	30
Chr5_5070	25345001	25355000	81	0	81	14	0	14
Chr5_5071	25350001	25360000	91	0	91	17	0	17
Chr5_5072	25355001	25365000	108	0	108	22	0	22
Chr5_5073	25360001	25370000	97	0	97	20	0	20
Chr5_5074	25365001	25375000	75	0	75	15	0	15
Chr5_5075	25370001	25380000	40	0	40	9	0	9
Chr5_5076	25375001	25385000	84	0	84	12	0	12
Chr5_5077	25380001	25390000	142	0	142	22	0	22
Chr5_5078	25385001	25395000	105	0	105	19	0	19
Chr5_5079	25390001	25400000	145	1	146	21	1	21
Chr5_5080	25395001	25405000	108	1	109	14	1	14
Chr5_5081	25400001	25410000	19	0	19	5	0	5
Chr5_5082	25405001	25415000	115	0	115	19	0	19
Chr5_5083	25410001	25420000	161	0	161	31	0	31
Chr5_5084	25415001	25425000	92	0	92	24	0	24
Chr5_5085	25420001	25430000	106	0	106	18	0	18
Chr5_5086	25425001	25435000	161	0	161	23	0	23
Chr5_5087	25430001	25440000	184	0	184	25	0	25
Chr5_5088	25435001	25445000	141	0	141	20	0	20
Chr5_5089	25440001	25450000	56	0	56	11	0	11
Chr5_5090	25445001	25455000	62	0	62	11	0	11
Chr5_5091	25450001	25460000	238	0	238	36	0	36
Chr5_5092	25455001	25465000	389	0	389	52	0	52
Chr5_5093	25460001	25470000	245	1	246	34	1	34
Chr5_5094	25465001	25475000	386	1	387	69	1	69
Chr5_5095	25470001	25480000	391	0	391	69	0	69
Chr5_5096	25475001	25485000	118	0	118	20	0	20
Chr5_5097	25480001	25490000	424	1	425	58	1	58
Chr5_5098	25485001	25495000	412	1	413	60	1	60
Chr5_5099	25490001	25500000	82	1	83	17	1	17
Chr5_5100	25495001	25505000	77	1	78	12	1	12
Chr5_5101	25500001	25510000	66	0	66	12	0	12
Chr5_5102	25505001	25515000	151	1	152	28	1	28
Chr5_5103	25510001	25520000	169	1	170	31	1	31
Chr5_5104	25515001	25525000	115	0	115	19	0	19
Chr5_5105	25520001	25530000	105	0	105	17	0	17
Chr5_5106	25525001	25535000	75	0	75	17	0	17
Chr5_5107	25530001	25540000	164	0	164	34	0	34
Chr5_5108	25535001	25545000	169	0	169	35	0	35
Chr5_5109	25540001	25550000	88	0	88	17	0	17
Chr5_5110	25545001	25555000	79	0	79	12	0	12
Chr5_5111	25550001	25560000	69	0	69	9	0	9
Chr5_5112	25555001	25565000	57	0	57	8	0	8
Chr5_5113	25560001	25570000	44	0	44	8	0	8
Chr5_5114	25565001	25575000	21	0	21	5	0	5
Chr5_5115	25570001	25580000	38	0	38	6	0	6
Chr5_5116	25575001	25585000	57	0	57	8	0	8
Chr5_5117	25580001	25590000	62	0	62	8	0	8
Chr5_5118	25585001	25595000	34	0	34	4	0	4
Chr5_5119	25590001	25600000	38	0	38	7	0	7
Chr5_5120	25595001	25605000	46	0	46	9	0	9
Chr5_5121	25600001	25610000	29	0	29	4	0	4
Chr5_5122	25605001	25615000	28	0	28	4	0	4
Chr5_5123	25610001	25620000	14	0	14	4	0	4
Chr5_5124	25615001	25625000	7	0	7	2	0	2
Chr5_5125	25620001	25630000	0	0	0	0	0	0
Chr5_5126	25625001	25635000	29	0	29	7	0	7
Chr5_5127	25630001	25640000	96	0	96	19	0	19
Chr5_5128	25635001	25645000	85	0	85	15	0	15
Chr5_5129	25640001	25650000	25	0	25	6	0	6
Chr5_5130	25645001	25655000	87	0	87	12	0	12
Chr5_5131	25650001	25660000	114	0	114	15	0	15
Chr5_5132	25655001	25665000	67	0	67	11	0	11
Chr5_5133	25660001	25670000	121	0	121	21	0	21
Chr5_5134	25665001	25675000	109	0	109	21	0	21
Chr5_5135	25670001	25680000	82	0	82	19	0	19
Chr5_5136	25675001	25685000	75	0	75	16	0	16
Chr5_5137	25680001	25690000	31	0	31	6	0	6
Chr5_5138	25685001	25695000	36	0	36	8	0	8
Chr5_5139	25690001	25700000	55	0	55	11	0	11
Chr5_5140	25695001	25705000	144	0	144	21	0	21
Chr5_5141	25700001	25710000	124	0	124	19	0	19
Chr5_5142	25705001	25715000	53	0	53	13	0	13
Chr5_5143	25710001	25720000	76	0	76	14	0	14
Chr5_5144	25715001	25725000	73	0	73	12	0	12
Chr5_5145	25720001	25730000	108	0	108	14	0	14
Chr5_5146	25725001	25735000	100	0	100	12	0	12
Chr5_5147	25730001	25740000	61	0	61	13	0	13
Chr5_5148	25735001	25745000	76	0	76	15	0	15
Chr5_5149	25740001	25750000	68	0	68	11	0	11
Chr5_5150	25745001	25755000	215	0	215	30	0	30
Chr5_5151	25750001	25760000	268	0	268	37	0	37
Chr5_5152	25755001	25765000	273	0	273	34	0	34
Chr5_5153	25760001	25770000	835	2	837	101	2	101
Chr5_5154	25765001	25775000	751	2	753	92	2	92
Chr5_5155	25770001	25780000	164	0	164	21	0	21
Chr5_5156	25775001	25785000	94	0	94	20	0	20
Chr5_5157	25780001	25790000	94	0	94	24	0	24
Chr5_5158	25785001	25795000	131	0	131	26	0	26
Chr5_5159	25790001	25800000	117	0	117	20	0	20
Chr5_5160	25795001	25805000	77	0	77	13	0	13
Chr5_5161	25800001	25810000	60	0	60	13	0	13
Chr5_5162	25805001	25815000	86	0	86	16	0	16
Chr5_5163	25810001	25820000	115	0	115	17	0	17
Chr5_5164	25815001	25825000	100	0	100	15	0	15
Chr5_5165	25820001	25830000	136	0	136	22	0	22
Chr5_5166	25825001	25835000	193	2	195	33	2	33
Chr5_5167	25830001	25840000	130	2	132	22	2	22
Chr5_5168	25835001	25845000	76	0	76	20	0	20
Chr5_5169	25840001	25850000	283	0	283	48	0	48
Chr5_5170	25845001	25855000	311	0	311	49	0	49
Chr5_5171	25850001	25860000	137	0	137	30	0	30
Chr5_5172	25855001	25865000	122	0	122	26	0	26
Chr5_5173	25860001	25870000	134	0	134	23	0	23
Chr5_5174	25865001	25875000	122	0	122	21	0	21
Chr5_5175	25870001	25880000	179	1	180	35	1	35
Chr5_5176	25875001	25885000	402	1	403	73	1	73
Chr5_5177	25880001	25890000	386	0	386	74	0	74
Chr5_5178	25885001	25895000	167	0	167	37	0	37
Chr5_5179	25890001	25900000	153	0	153	28	0	28
Chr5_5180	25895001	25905000	134	0	134	22	0	22
Chr5_5181	25900001	25910000	162	0	162	19	0	19
Chr5_5182	25905001	25915000	209	0	209	30	0	30
Chr5_5183	25910001	25920000	311	2	313	63	2	63
Chr5_5184	25915001	25925000	277	2	279	57	2	57
Chr5_5185	25920001	25930000	99	0	99	21	0	21
Chr5_5186	25925001	25935000	477	2	479	78	2	78
Chr5_5187	25930001	25940000	546	2	548	83	2	83
Chr5_5188	25935001	25945000	191	0	191	23	0	23
Chr5_5189	25940001	25950000	95	0	95	13	0	13
Chr5_5190	25945001	25955000	74	0	74	12	0	12
Chr5_5191	25950001	25960000	82	0	82	14	0	14
Chr5_5192	25955001	25965000	141	0	141	16	0	16
Chr5_5193	25960001	25970000	203	14	217	34	8	35
Chr5_5194	25965001	25975000	126	14	140	29	8	30
Chr5_5195	25970001	25980000	122	0	122	18	0	18
Chr5_5196	25975001	25985000	235	0	235	31	0	31
Chr5_5197	25980001	25990000	176	0	176	24	0	24
Chr5_5198	25985001	25995000	120	0	120	20	0	20
Chr5_5199	25990001	26000000	157	0	157	25	0	25
Chr5_5200	25995001	26005000	120	0	120	20	0	20
Chr5_5201	26000001	26010000	145	0	145	23	0	23
Chr5_5202	26005001	26015000	136	0	136	23	0	23
Chr5_5203	26010001	26020000	115	0	115	19	0	19
Chr5_5204	26015001	26025000	134	1	135	18	1	18
Chr5_5205	26020001	26030000	124	1	125	22	1	22
Chr5_5206	26025001	26035000	146	0	146	29	0	29
Chr5_5207	26030001	26040000	195	0	195	33	0	33
Chr5_5208	26035001	26045000	203	0	203	38	0	38
Chr5_5209	26040001	26050000	161	1	162	35	1	35
Chr5_5210	26045001	26055000	170	1	171	29	1	29
Chr5_5211	26050001	26060000	196	0	196	32	0	32
Chr5_5212	26055001	26065000	401	0	401	59	0	59
Chr5_5213	26060001	26070000	1199	0	1199	141	0	141
Chr5_5214	26065001	26075000	898	0	898	101	0	101
Chr5_5215	26070001	26080000	65	0	65	17	0	17
Chr5_5216	26075001	26085000	120	0	120	25	0	25
Chr5_5217	26080001	26090000	106	1	107	21	1	21
Chr5_5218	26085001	26095000	121	1	122	20	1	20
Chr5_5219	26090001	26100000	265	0	265	44	0	44
Chr5_5220	26095001	26105000	373	1	374	76	1	76
Chr5_5221	26100001	26110000	612	1	613	89	1	89
Chr5_5222	26105001	26115000	602	0	602	75	0	75
Chr5_5223	26110001	26120000	326	0	326	52	0	52
Chr5_5224	26115001	26125000	357	1	358	58	1	58
Chr5_5225	26120001	26130000	355	1	356	57	1	57
Chr5_5226	26125001	26135000	203	0	203	32	0	32
Chr5_5227	26130001	26140000	88	1	89	13	1	13
Chr5_5228	26135001	26145000	102	1	103	18	1	18
Chr5_5229	26140001	26150000	211	0	211	29	0	29
Chr5_5230	26145001	26155000	185	0	185	26	0	26
Chr5_5231	26150001	26160000	65	0	65	13	0	13
Chr5_5232	26155001	26165000	58	0	58	10	0	10
Chr5_5233	26160001	26170000	72	0	72	12	0	12
Chr5_5234	26165001	26175000	130	0	130	25	0	25
Chr5_5235	26170001	26180000	127	0	127	25	0	25
Chr5_5236	26175001	26185000	70	0	70	13	0	13
Chr5_5237	26180001	26190000	74	0	74	15	0	15
Chr5_5238	26185001	26195000	76	0	76	15	0	15
Chr5_5239	26190001	26200000	67	0	67	13	0	13
Chr5_5240	26195001	26205000	78	0	78	15	0	15
Chr5_5241	26200001	26210000	105	0	105	18	0	18
Chr5_5242	26205001	26215000	127	0	127	17	0	17
Chr5_5243	26210001	26220000	108	0	108	16	0	16
Chr5_5244	26215001	26225000	84	0	84	16	0	16
Chr5_5245	26220001	26230000	76	0	76	16	0	16
Chr5_5246	26225001	26235000	158	0	158	22	0	22
Chr5_5247	26230001	26240000	194	0	194	26	0	26
Chr5_5248	26235001	26245000	88	0	88	17	0	17
Chr5_5249	26240001	26250000	102	0	102	17	0	17
Chr5_5250	26245001	26255000	137	0	137	22	0	22
Chr5_5251	26250001	26260000	363	0	363	55	0	55
Chr5_5252	26255001	26265000	373	0	373	54	0	54
Chr5_5253	26260001	26270000	341	1	342	56	1	56
Chr5_5254	26265001	26275000	367	1	368	77	1	77
Chr5_5255	26270001	26280000	171	0	171	46	0	46
Chr5_5256	26275001	26285000	161	0	161	33	0	33
Chr5_5257	26280001	26290000	207	0	207	40	0	40
Chr5_5258	26285001	26295000	212	0	212	40	0	40
Chr5_5259	26290001	26300000	112	0	112	20	0	20
Chr5_5260	26295001	26305000	147	0	147	24	0	24
Chr5_5261	26300001	26310000	362	1	363	60	1	60
Chr5_5262	26305001	26315000	317	2	319	54	2	55
Chr5_5263	26310001	26320000	133	1	134	26	1	27
Chr5_5264	26315001	26325000	103	0	103	18	0	18
Chr5_5265	26320001	26330000	120	0	120	17	0	17
Chr5_5266	26325001	26335000	154	0	154	21	0	21
Chr5_5267	26330001	26340000	145	0	145	22	0	22
Chr5_5268	26335001	26345000	112	1	113	25	1	25
Chr5_5269	26340001	26350000	100	1	101	25	1	25
Chr5_5270	26345001	26355000	333	0	333	42	0	42
Chr5_5271	26350001	26360000	355	0	355	49	0	49
